player_id,first_name,last_name,team,pos,gp,gs,off_snp,tm_off_snp,pass_att,pass_cmp,pass_yd,pass_td,pass_int,pass_sack,rush_att,rush_yd,rush_td,rec,rec_tgt,rec_yd,rec_td,rec_air_yd,rec_rz_tgt,fum_lost,pass_2pt,rush_2pt,rec_2pt,rec_fd,rush_fd,pass_fd,fgm,fga,xpm,xpa,fgm_0_19,fgm_20_29,fgm_30_39,fgm_40_49,fgm_50p,pts_allow,sack,int,fum_rec,def_td,safe,blk_kick,pts_ppr,pts_std
6918,Salvon,Ahmed,CHI,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6659,Craig,Reynolds,WAS,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4718,Dare,Ogunbowale,LV,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13949,Damon,Bankston,GB,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13779,Al-Jay,Henderson,NYJ,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13603,Gregory,Desrosiers,LAC,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12897,Nate,Carter,KC,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12656,Robbie,Ouzts,SEA,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12543,Tahj,Brooks,CIN,RB,1.0,,1.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12516,Kalel,Mullings,TEN,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12491,Corey,Kiner,NE,RB,1.0,,4.0,55.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11651,Isaac,Guerendo,SF,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11571,Isaiah,Davis,NYJ,RB,1.0,,,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11575,Ray,Davis,BUF,RB,1.0,,10.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12983,Brock,Lampe,BUF,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11573,Frank,Gore,BUF,RB,1.0,,9.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11237,Jacob,Saylors,DET,RB,1.0,,,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8205,Isiah,Pacheco,DET,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
